time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-07-02T08:51:43.000Z,37.6137,72.3209,197.01,4,mb,,130,0.531,0.92,us,us100095uk,2017-10-03T00:47:44.040Z,"69 km E of Khorugh, Tajikistan",earthquake,7.7,6,0.211,6,reviewed,us,us
2017-06-29T23:07:16.190Z,39.5444,73.4153,10,4.2,mb,,136,1.247,0.99,us,us100095dp,2017-09-27T02:03:19.040Z,"98 km E of Kyzyl-Eshme, Kyrgyzstan",earthquake,4,2,0.263,4,reviewed,us,us
2017-06-29T21:45:31.440Z,39.4748,73.3632,10,4.1,mwr,,65,1.206,1.44,us,us100095da,2017-09-27T02:03:18.040Z,"94 km E of Kyzyl-Eshme, Kyrgyzstan",earthquake,3.6,1.9,0.068,21,reviewed,us,us
2017-06-26T00:39:47.040Z,39.5189,73.5158,10,4,mwr,,66,1.324,1.41,us,us20009pnx,2017-09-27T02:03:13.040Z,"107 km E of Kyzyl-Eshme, Kyrgyzstan",earthquake,4.6,1.9,0.063,24,reviewed,us,us
2017-06-21T19:41:09.000Z,38.3993,73.3754,123.4,4.7,mb,,42,1.609,0.83,us,us20009nww,2017-08-23T16:35:46.040Z,"57 km WNW of Murghob, Tajikistan",earthquake,6.7,7.3,0.045,149,reviewed,us,us
2017-06-13T04:28:26.330Z,38.2345,72.5744,130.56,4.5,mb,,94,1.009,0.95,us,us20009m32,2017-08-18T23:13:25.040Z,"122 km NE of Khorugh, Tajikistan",earthquake,6.2,8,0.171,10,reviewed,us,us
2017-06-04T01:24:47.350Z,38.4064,73.8797,144.02,4,mb,,84,1.942,0.81,us,us20009kkj,2017-08-16T02:42:15.040Z,"27 km NNW of Murghob, Tajikistan",earthquake,6.2,11.1,0.3,3,reviewed,us,us
2017-06-01T15:10:19.880Z,39.483,72.0054,10,4.4,mb,,62,1.08,1.42,us,us10008x37,2017-08-15T02:26:50.040Z,Kyrgyzstan-Tajikistan border region,earthquake,3,1.8,0.079,48,reviewed,us,us
2017-05-22T09:23:08.810Z,39.4354,73.5918,10,4.9,mb,,41,2.226,1.34,us,us10008u3z,2017-08-10T01:33:57.040Z,"114 km E of Kyzyl-Eshme, Kyrgyzstan",earthquake,4.1,1.8,0.049,134,reviewed,us,us
2017-05-17T15:27:56.380Z,38.2273,73.1079,131.37,4.5,mb,,88,1.34,0.9,us,us10008t0u,2017-08-05T03:32:10.040Z,"75 km W of Murghob, Tajikistan",earthquake,7,6.5,0.05,116,reviewed,us,us
2017-05-11T04:03:41.910Z,37.6,75.3494,10,4.8,mb,,76,2.932,0.82,us,us10008re9,2017-08-01T23:02:29.040Z,"137 km ESE of Murghob, Tajikistan",earthquake,5,1.8,0.062,79,reviewed,us,us
2017-05-10T22:00:58.320Z,37.5941,75.4207,10,5,mb,,59,3.405,1.28,us,us10008rau,2017-08-01T23:02:28.040Z,"143 km ESE of Murghob, Tajikistan",earthquake,5.9,1.8,0.1,32,reviewed,us,us
2017-05-10T21:58:21.700Z,37.6433,75.3098,7.62,5.4,mww,,31,2.901,0.92,us,us10008rah,2022-05-03T18:26:57.267Z,"131 km ESE of Murghob, Tajikistan",earthquake,6.4,3.2,0.062,25,reviewed,us,us
2017-05-06T17:57:06.800Z,36.7713,73.9818,77.3,4.2,mb,,91,2.751,0.99,us,us10008q57,2017-07-29T03:16:25.040Z,northwestern Kashmir,earthquake,6.8,6.8,0.141,14,reviewed,us,us
2017-04-25T14:33:46.680Z,37.437,75.5363,95.76,4.3,mb,,106,3.084,0.66,us,us10008kp4,2017-07-21T02:32:06.040Z,"144 km NNE of Barishal, Pakistan",earthquake,9.1,8.6,0.064,70,reviewed,us,us
2017-04-17T04:41:30.580Z,37.7484,72.241,119.46,4.4,mb,,99,0.51,0.71,us,us10008i9p,2017-07-11T01:48:34.040Z,"67 km ENE of Khorugh, Tajikistan",earthquake,7,5.5,0.063,72,reviewed,us,us
2017-04-10T06:57:36.960Z,37.7524,72.1238,121.97,4.6,mb,,33,0.429,0.97,us,us10008g6n,2017-07-05T18:09:54.040Z,"58 km ENE of Khorugh, Tajikistan",earthquake,6.2,4.9,0.042,168,reviewed,us,us
2017-04-05T04:50:20.390Z,38.3626,73.9692,152.47,4.5,mb,,84,2.005,0.99,us,us10008ehq,2017-06-23T07:26:31.040Z,"21 km N of Murghob, Tajikistan",earthquake,6.2,6.7,0.22,6,reviewed,us,us
2017-03-27T17:43:32.170Z,38.2106,72.7905,35,4.1,mb,,110,1.123,0.48,us,us20008v25,2017-06-16T23:07:59.040Z,"103 km W of Murghob, Tajikistan",earthquake,6.2,2,0.302,3,reviewed,us,us
2017-03-26T04:17:27.590Z,37.2411,72.1371,98.17,4.2,mb,,93,0.477,0.7,us,us20008urd,2017-06-16T23:07:56.040Z,"35 km NNW of Khand?d, Afghanistan",earthquake,7.3,7.2,0.264,4,reviewed,us,us
2017-03-23T22:58:13.610Z,38.3142,72.9924,66.8,4.1,mb,,64,1.312,1.25,us,us20008u5h,2017-06-12T19:46:55.040Z,"86 km W of Murghob, Tajikistan",earthquake,7,16.8,0.198,7,reviewed,us,us
2017-03-22T18:57:16.630Z,38.5375,72.6304,92.35,4.3,mb,,79,1.142,0.97,us,us20008tuu,2017-06-12T19:46:53.040Z,"118 km SSE of Kyzyl-Eshme, Kyrgyzstan",earthquake,7.2,9.1,0.085,39,reviewed,us,us
2017-03-17T11:36:20.370Z,38.6296,73.1472,118.75,4.3,mb,,55,1.348,1.45,us,us20008snk,2017-06-07T00:33:42.040Z,"87 km NW of Murghob, Tajikistan",earthquake,5.9,7,0.133,16,reviewed,us,us
2017-03-14T12:59:37.130Z,39.2998,73.3558,48.34,4.6,mb,,57,2.212,0.95,us,us20008tr8,2017-06-07T00:33:38.040Z,"97 km ESE of Kyzyl-Eshme, Kyrgyzstan",earthquake,7.3,2.9,0.116,22,reviewed,us,us
2017-03-14T11:07:15.310Z,39.2516,73.4677,41.22,5,mb,,26,2.229,0.58,us,us100088v9,2022-05-03T18:12:32.675Z,"108 km ESE of Kyzyl-Eshme, Kyrgyzstan",earthquake,5.8,4.6,0.037,236,reviewed,us,us
2017-03-07T09:49:44.210Z,38.3236,73.1368,128.68,4.3,mb,,99,1.411,1.07,us,us100087fc,2017-05-31T01:58:56.040Z,"74 km WNW of Murghob, Tajikistan",earthquake,7.8,8,0.075,51,reviewed,us,us
2017-03-06T02:44:00.340Z,37.0511,73.5041,90.32,4.4,mb,,57,1.546,0.71,us,us1000877c,2017-05-31T01:58:55.040Z,"106 km E of Khand?d, Afghanistan",earthquake,6.3,2.9,0.067,65,reviewed,us,us
2017-02-28T13:42:18.750Z,37.6873,72.101,127.1,5.2,mwb,,28,0.383,0.73,us,us20008mxr,2017-05-24T02:48:11.040Z,"53 km ENE of Khorugh, Tajikistan",earthquake,5.9,3.7,0.093,11,reviewed,us,us
2017-02-15T16:43:46.290Z,38.0361,72.429,126.62,4.3,mb,,51,0.791,0.74,us,us20008k0m,2017-05-13T01:03:21.040Z,"98 km NE of Khorugh, Tajikistan",earthquake,6.5,5.8,0.075,50,reviewed,us,us
2017-02-15T07:50:27.570Z,38.2031,72.889,119.56,4.7,mb,,68,2.127,0.91,us,us20008jwh,2017-05-13T01:03:20.040Z,"94 km W of Murghob, Tajikistan",earthquake,6.4,6.9,0.092,36,reviewed,us,us
2017-02-07T09:56:03.670Z,39.4288,74.3496,35,4.1,mwr,,61,2.837,1.26,us,us20008i48,2017-05-09T01:24:29.040Z,"141 km W of Kashgar, China",earthquake,6.9,2,0.089,12,reviewed,us,us
2017-02-06T07:44:41.470Z,38.4506,73.2384,131.53,4.2,mb,,70,1.549,0.92,us,us20008hw0,2017-05-09T01:24:28.040Z,"70 km WNW of Murghob, Tajikistan",earthquake,5.5,6.9,0.106,25,reviewed,us,us
2017-02-04T22:26:55.000Z,39.5132,73.5147,10,4.2,mb,,71,2.535,1.36,us,us20008hq5,2017-04-27T01:38:44.040Z,"107 km E of Kyzyl-Eshme, Kyrgyzstan",earthquake,3.5,1.9,0.159,11,reviewed,us,us
2017-02-01T23:12:28.460Z,38.5576,73.1269,115.78,4.1,mb,,68,2.24,1.32,us,us20008fs2,2017-04-27T01:38:41.040Z,"85 km WNW of Murghob, Tajikistan",earthquake,7.7,4.3,0.186,8,reviewed,us,us
2017-01-28T13:03:00.390Z,39.1137,74.5363,47.3,4.4,mb,,66,3.52,0.75,us,us10007vxm,2017-04-19T18:31:03.040Z,"115 km NNE of Murghob, Tajikistan",earthquake,7.5,8.7,0.103,27,reviewed,us,us
2017-01-26T00:44:25.390Z,37.3601,72.1364,224.37,4.5,mb,,97,1.266,0.62,us,us10007vgj,2017-04-19T18:31:00.040Z,"48 km NNW of Khand?d, Afghanistan",earthquake,8.4,8.5,0.241,5,reviewed,us,us
2017-01-07T08:36:14.720Z,39.4928,73.4065,35.96,4.5,mb,,65,2.391,1.36,us,us10007rua,2017-03-27T23:53:26.040Z,"97 km E of Kyzyl-Eshme, Kyrgyzstan",earthquake,6.2,7.1,0.124,19,reviewed,us,us
2017-01-03T14:19:45.080Z,39.2661,72.3446,41.76,4.5,mb,,46,1.599,0.98,us,us10007pgl,2017-03-27T23:53:20.040Z,"33 km S of Kyzyl-Eshme, Kyrgyzstan",earthquake,4.5,6.9,0.079,47,reviewed,us,us
2016-12-27T08:45:05.300Z,37.5259,72.4873,71.06,4.4,mb,,128,1.575,0.62,us,us10007mzp,2017-03-23T22:52:04.040Z,"65 km NNE of Khand?d, Afghanistan",earthquake,7.8,17.9,0.269,4,reviewed,us,us
2016-12-20T16:03:20.180Z,39.0002,72.6409,35,4.3,mb,,121,1.658,1.17,us,us200082vr,2017-03-16T02:31:31.040Z,"70 km SSE of Kyzyl-Eshme, Kyrgyzstan",earthquake,7.1,2,0.375,2,reviewed,us,us
2016-12-19T10:57:26.550Z,39.2391,74.0906,10,4.9,mb,,62,3.408,1.16,us,us200082jb,2017-03-16T02:31:29.040Z,"119 km N of Murghob, Tajikistan",earthquake,7.3,1.9,0.11,26,reviewed,us,us
2016-12-13T22:46:37.720Z,39.374,72.7749,10,4.5,mb,,64,1.947,0.78,us,us200080kt,2017-03-09T02:14:30.040Z,"48 km ESE of Kyzyl-Eshme, Kyrgyzstan",earthquake,3.7,1.6,0.104,27,reviewed,us,us
2016-12-13T08:11:52.500Z,39.2603,74.0601,10,4.8,mb,,51,2.557,0.91,us,us200080er,2017-03-09T02:14:29.040Z,"121 km N of Murghob, Tajikistan",earthquake,6.2,1.9,0.07,64,reviewed,us,us
2016-12-12T14:24:05.010Z,39.4878,72.8915,52.51,4.4,mb,,53,2.058,0.72,us,us20008074,2017-03-09T02:14:28.040Z,"54 km E of Kyzyl-Eshme, Kyrgyzstan",earthquake,7.4,8.5,0.127,18,reviewed,us,us
2016-12-12T05:32:10.430Z,39.2679,74.3328,10,4.4,mb,,143,2.724,1.26,us,us2000804h,2017-03-09T02:14:28.040Z,"125 km NNE of Murghob, Tajikistan",earthquake,7.5,1.9,0.127,18,reviewed,us,us
2016-12-11T14:21:05.660Z,39.1491,74.708,10,4.6,mb,,99,2.89,0.59,us,us20007zz3,2017-03-09T02:14:27.040Z,"116 km WSW of Kashgar, China",earthquake,9.1,1.9,0.129,18,reviewed,us,us
2016-12-11T03:36:26.560Z,39.2339,74.5611,10,4.6,mb,,68,2.844,1.03,us,us20007zw8,2017-03-09T02:14:27.040Z,"125 km WSW of Kashgar, China",earthquake,6.9,1.9,0.136,16,reviewed,us,us
2016-12-06T15:08:54.250Z,39.2112,74.2385,59.44,4.3,mb,,96,2.631,0.95,us,us10007f6n,2017-03-03T07:06:05.040Z,"117 km NNE of Murghob, Tajikistan",earthquake,4.1,8.4,0.105,26,reviewed,us,us
2016-12-05T07:02:26.470Z,39.1066,74.4577,58.42,4.4,mb,,101,2.586,1.26,us,us10007exg,2017-03-03T07:06:03.040Z,"112 km NNE of Murghob, Tajikistan",earthquake,7.5,9,0.149,13,reviewed,us,us
2016-12-05T01:15:14.930Z,39.2952,74.164,10,4.4,mb,,181,2.533,0.68,us,us2000807f,2017-03-03T07:06:02.040Z,"126 km N of Murghob, Tajikistan",earthquake,7.6,2,0.268,4,reviewed,us,us
2016-12-04T03:56:25.930Z,39.3235,74.2514,51.55,4.3,mb,,67,2.473,1.13,us,us10007eqr,2017-03-03T07:06:01.040Z,"130 km N of Murghob, Tajikistan",earthquake,4.7,10.9,0.153,12,reviewed,us,us
2016-12-04T03:27:26.530Z,39.2371,74.2008,59.28,4.1,mb,,79,2.567,0.84,us,us10007eqg,2017-03-03T07:06:01.040Z,"120 km N of Murghob, Tajikistan",earthquake,6.2,8.9,0.214,6,reviewed,us,us
2016-12-03T07:42:44.960Z,39.3341,73.9946,54.93,4.4,mb,,65,2.555,1.17,us,us10007ejn,2017-03-03T07:06:00.040Z,"129 km N of Murghob, Tajikistan",earthquake,6.7,8.5,0.1,29,reviewed,us,us
2016-11-29T22:15:50.600Z,39.3115,74.064,10,4.4,mb,,74,1.759,1.4,us,us10007d5v,2017-02-23T00:11:53.040Z,"126 km N of Murghob, Tajikistan",earthquake,5.2,1.9,0.13,17,reviewed,us,us
2016-11-28T05:46:04.320Z,39.2964,74.1808,10,4.6,mb,,77,1.85,1.27,us,us10007cvs,2017-02-23T00:11:51.040Z,"126 km N of Murghob, Tajikistan",earthquake,4.7,1.7,0.119,21,reviewed,us,us
2016-11-27T16:43:37.540Z,39.2353,74.5186,10,4.6,mb,,87,2.118,1.01,us,us10007csc,2017-02-23T00:11:50.040Z,"127 km NNE of Murghob, Tajikistan",earthquake,8.1,1.9,0.098,31,reviewed,us,us
2016-11-27T05:06:43.430Z,39.3889,74.0507,10,4.5,mb,,75,1.742,1.08,us,us10007cnj,2017-02-23T00:11:49.040Z,"135 km N of Murghob, Tajikistan",earthquake,5.8,1.9,0.112,23,reviewed,us,us
2016-11-27T00:29:31.150Z,39.2589,74.129,10,4.2,mb,,140,1.815,1.08,us,us10007ezl,2017-02-23T00:11:49.040Z,"121 km N of Murghob, Tajikistan",earthquake,4.2,2,0.372,2,reviewed,us,us
2016-11-26T19:46:43.520Z,39.098,74.4524,10,4.4,mb,,63,2.595,1.09,us,us10007clc,2017-02-23T00:11:49.040Z,"111 km NNE of Murghob, Tajikistan",earthquake,5.4,1.5,0.095,32,reviewed,us,us
2016-11-26T10:23:47.130Z,39.2872,74.3297,10,4.3,mb,,67,1.966,0.98,us,us10007cj7,2017-02-23T00:11:49.040Z,"127 km NNE of Murghob, Tajikistan",earthquake,5.4,1.9,0.177,9,reviewed,us,us
2016-11-26T10:08:01.630Z,39.2451,74.2226,10,4.6,mb,,52,1.889,1.08,us,us10007cj0,2017-02-23T00:11:49.040Z,"121 km N of Murghob, Tajikistan",earthquake,4.8,1.6,0.069,62,reviewed,us,us
2016-11-26T09:23:26.200Z,39.2848,74.2581,10,5.1,mb,,35,1.911,0.87,us,us10007cik,2022-05-03T19:50:01.737Z,"126 km NNE of Murghob, Tajikistan",earthquake,4.5,1.6,0.041,190,reviewed,us,us
2016-11-26T08:46:15.730Z,39.292,73.9149,10,4.4,mb,,60,1.646,0.93,us,us10007cif,2017-02-23T00:11:49.040Z,"124 km N of Murghob, Tajikistan",earthquake,6.4,2,0.203,7,reviewed,us,us
2016-11-26T07:42:55.950Z,39.2688,73.826,10,4.2,mb,,75,1.581,1.57,us,us10007chv,2017-02-23T00:11:48.040Z,"122 km N of Murghob, Tajikistan",earthquake,4.7,1.9,0.152,12,reviewed,us,us
2016-11-26T04:38:20.650Z,39.1579,74.3785,10,4.3,mb,,115,2.022,0.82,us,us10007edi,2017-02-23T00:11:48.040Z,"115 km NNE of Murghob, Tajikistan",earthquake,7,1.8,0.188,8,reviewed,us,us
2016-11-25T23:12:44.520Z,39.2614,74.0438,10,4.4,mwr,,59,1.749,0.9,us,us10007cep,2017-02-23T00:11:48.040Z,"121 km N of Murghob, Tajikistan",earthquake,3.2,1.9,0.089,12,reviewed,us,us
2016-11-25T20:58:21.300Z,39.1881,74.2447,10,4.9,mb,,59,1.915,1.08,us,us10007cdb,2017-02-23T00:11:47.040Z,"115 km NNE of Murghob, Tajikistan",earthquake,6.6,1.9,0.059,90,reviewed,us,us
2016-11-25T20:37:30.990Z,39.2655,73.9901,10,4.2,mb,,89,1.708,1.12,us,us10007cd6,2017-02-23T00:11:47.040Z,"121 km N of Murghob, Tajikistan",earthquake,7.1,1.9,0.186,8,reviewed,us,us
2016-11-25T19:46:19.530Z,39.2383,74.3045,10,4.3,mwr,,53,1.953,1.24,us,us10007ccw,2017-02-23T00:11:47.040Z,"122 km NNE of Murghob, Tajikistan",earthquake,6.3,1.9,0.089,12,reviewed,us,us
2016-11-25T18:37:35.630Z,39.1788,73.8549,10,4.4,mb,,88,1.619,0.87,us,us10007cce,2017-02-23T00:11:47.040Z,"112 km N of Murghob, Tajikistan",earthquake,3.9,2,0.139,15,reviewed,us,us
2016-11-25T16:12:07.150Z,39.4121,74.2329,10,4.3,mb,,92,1.881,1.09,us,us10007cbg,2017-02-23T00:11:47.040Z,"139 km N of Murghob, Tajikistan",earthquake,7.3,0.9,0.154,12,reviewed,us,us
2016-11-25T15:26:45.960Z,39.1904,73.9606,10,4.8,mb,,127,2.576,1.33,us,us10007caz,2017-02-23T00:11:47.040Z,"113 km N of Murghob, Tajikistan",earthquake,7.1,1.9,0.124,20,reviewed,us,us
2016-11-25T15:16:25.700Z,39.193,74.0517,10,4.5,mb,,97,2.642,1.33,us,us10007cat,2017-02-23T00:11:47.040Z,"113 km N of Murghob, Tajikistan",earthquake,7.2,1.9,0.119,21,reviewed,us,us
2016-11-25T14:47:12.170Z,39.0945,74.4195,10,4.5,mb,,81,2.066,0.87,us,us10007ecl,2017-02-23T00:11:47.040Z,"109 km NNE of Murghob, Tajikistan",earthquake,6.7,1.9,0.171,10,reviewed,us,us
2016-11-25T14:40:03.540Z,39.3566,73.9707,10,5.1,mb,,111,1.682,1.32,us,us10007ecv,2017-02-23T00:11:47.040Z,"131 km N of Murghob, Tajikistan",earthquake,7,1.9,0.164,12,reviewed,us,us
2016-11-25T14:24:30.710Z,39.2732,73.9776,17,6.6,mww,,20,1.697,0.88,us,us10007ca5,2022-05-03T19:49:54.952Z,"122 km N of Murghob, Tajikistan",earthquake,5.9,1.7,,,reviewed,us,us
2016-11-25T14:18:59.750Z,39.1868,73.9162,10,5.2,mww,,78,1.664,0.98,us,us10007ca2,2022-05-03T19:49:53.259Z,"112 km N of Murghob, Tajikistan",earthquake,6.2,1.7,,,reviewed,us,us
2016-11-24T18:54:38.770Z,39.1949,73.3131,51,4.1,mb,,72,2.11,0.81,us,us10007ean,2017-02-15T23:21:39.040Z,"98 km ESE of Kyzyl-Eshme, Kyrgyzstan",earthquake,4.6,13.4,0.213,6,reviewed,us,us
2016-11-21T14:08:53.470Z,37.5921,72.27,199.5,4.4,mb,,84,0.488,0.5,us,us10007ds7,2017-02-15T23:21:32.040Z,"64 km E of Khorugh, Tajikistan",earthquake,8.2,3.7,0.19,8,reviewed,us,us
2016-11-15T17:03:56.050Z,37.5322,72.2208,194.56,4.2,mb,,62,0.445,1.04,us,us100078cg,2017-02-09T03:02:30.040Z,"59 km E of Khorugh, Tajikistan",earthquake,6.4,7.1,0.115,21,reviewed,us,us
2016-11-02T10:46:41.990Z,38.2062,73.4623,157.79,4.4,mb,,148,1.578,0.52,us,us100073p3,2017-01-24T02:02:15.040Z,"44 km W of Murghob, Tajikistan",earthquake,4.2,9.2,0.203,7,reviewed,us,us
2016-10-30T15:18:58.710Z,38.4792,73.7265,121.1,4.2,mb,,150,1.887,0.96,us,us1000733k,2017-01-24T02:02:10.040Z,"40 km NNW of Murghob, Tajikistan",earthquake,8.2,13.3,0.373,2,reviewed,us,us
2016-10-15T03:50:49.520Z,39.4318,73.4508,42.23,4.2,mb,,56,1.275,0.7,us,us20007eaq,2017-01-15T01:13:53.040Z,"102 km E of Kyzyl-Eshme, Kyrgyzstan",earthquake,7.2,9.5,0.131,16,reviewed,us,us
2016-10-05T23:44:47.290Z,37.4245,72.2761,219.21,4.2,mb,,68,0.501,0.7,us,us20007c8d,2017-01-03T21:10:46.040Z,"52 km N of Khand?d, Afghanistan",earthquake,7.4,5.3,0.079,45,reviewed,us,us
2016-09-27T05:12:40.430Z,36.9956,73.1955,73.9,4.5,mb,,85,3.029,0.77,us,us20007df3,2016-12-14T03:17:52.040Z,"78 km E of Khand?d, Afghanistan",earthquake,7.3,7,0.15,13,reviewed,us,us
2016-09-27T05:11:50.670Z,36.8597,73.1268,52.75,4.4,mb,,85,1.348,1.04,us,us10006t23,2016-12-14T03:17:52.040Z,"72 km E of Khand?d, Afghanistan",earthquake,7.3,10.9,0.189,8,reviewed,us,us
2016-09-06T11:07:20.410Z,39.5067,73.1768,10,4.1,mb,,123,1.062,1.25,us,us10006nzb,2016-12-03T02:54:45.040Z,"78 km E of Kyzyl-Eshme, Kyrgyzstan",earthquake,5.8,2,0.303,3,reviewed,us,us
2016-08-19T18:29:10.360Z,39.2968,72.9912,45.75,4.3,mb,,152,0.938,0.74,us,us10006f7v,2016-11-19T04:58:31.040Z,"68 km ESE of Kyzyl-Eshme, Kyrgyzstan",earthquake,7.4,10.2,0.177,10,reviewed,us,us
2016-08-14T15:11:39.700Z,38.9311,72.4225,5.16,4.7,mb,,49,0.731,1.12,us,us10006ds1,2016-11-15T02:21:49.040Z,"71 km SSE of Daroot-Korgon, Kyrgyzstan",earthquake,4.7,4.9,0.061,82,reviewed,us,us
2016-08-14T15:05:20.900Z,38.7689,72.5262,4.75,5,mb,,22,1.412,0.63,us,us10006drz,2016-11-15T02:21:49.040Z,"91 km SSE of Kyzyl-Eshme, Kyrgyzstan",earthquake,5.9,2.7,0.048,139,reviewed,us,us
2016-08-14T01:24:25.280Z,39.4754,73.0558,37.73,4.2,mb,,130,0.968,1.38,us,us10006dnp,2016-11-15T02:21:48.040Z,"68 km E of Kyzyl-Eshme, Kyrgyzstan",earthquake,6.8,7.7,0.263,4,reviewed,us,us
2016-08-13T07:20:16.280Z,39.4525,73.5403,10,4.3,mb,,77,1.344,1.17,us,us10006dj3,2016-11-15T02:21:47.040Z,"109 km E of Kyzyl-Eshme, Kyrgyzstan",earthquake,7,2,0.237,5,reviewed,us,us
2016-08-13T00:04:59.060Z,39.3904,73.3957,10,4.5,mb,,82,1.235,0.85,us,us10006dhd,2016-11-15T02:21:47.040Z,"98 km ESE of Kyzyl-Eshme, Kyrgyzstan",earthquake,6.6,2,0.18,9,reviewed,us,us
2016-08-12T12:15:11.160Z,39.3479,73.3231,10,4.4,mb,,137,1.184,1.15,us,us10006dab,2016-11-15T02:21:46.040Z,"93 km ESE of Kyzyl-Eshme, Kyrgyzstan",earthquake,4.6,1.9,0.162,11,reviewed,us,us
2016-08-12T02:07:03.120Z,39.3594,73.5121,10,4.5,mb,,59,1.328,1.28,us,us10006d60,2016-11-15T02:21:45.040Z,"109 km ESE of Kyzyl-Eshme, Kyrgyzstan",earthquake,5.9,1.9,0.113,23,reviewed,us,us
2016-08-10T12:44:03.090Z,39.516,73.5442,10,4.3,mb,,65,1.346,1.05,us,us10006cl6,2016-10-26T03:10:25.040Z,"109 km E of Kyzyl-Eshme, Kyrgyzstan",earthquake,4,2,0.143,14,reviewed,us,us
2016-08-09T13:06:41.860Z,39.5593,73.5442,10,4.5,mb,,111,2.158,0.63,us,us10006caz,2016-10-26T03:10:23.040Z,"109 km E of Kyzyl-Eshme, Kyrgyzstan",earthquake,7.9,1.9,0.15,13,reviewed,us,us
2016-08-05T04:34:05.900Z,39.4629,73.5259,10,4.4,mb,,66,1.332,1.43,us,us10006a8b,2016-10-26T03:10:19.040Z,"108 km E of Kyzyl-Eshme, Kyrgyzstan",earthquake,6.6,1.9,0.112,23,reviewed,us,us
2016-08-04T23:42:17.190Z,38.8748,72.3742,38.35,4.7,mb,,37,1.455,0.83,us,us10006a72,2016-10-19T04:52:28.040Z,"76 km S of Daroot-Korgon, Kyrgyzstan",earthquake,6.1,3.8,0.044,153,reviewed,us,us
2016-08-04T21:54:59.910Z,38.7359,72.7329,24.36,4.4,mb,,57,1.471,1.15,us,us10006a6p,2016-10-19T04:52:27.040Z,"100 km SSE of Kyzyl-Eshme, Kyrgyzstan",earthquake,4.4,6.4,0.092,34,reviewed,us,us
2016-08-04T21:36:45.750Z,38.6991,72.3503,51.46,4.4,mb,,63,1.288,1.11,us,us10006c3m,2016-10-19T04:52:27.040Z,"93 km SE of Karakenja, Tajikistan",earthquake,2.9,8.9,0.105,26,reviewed,us,us
2016-08-04T21:34:41.080Z,38.7843,72.3745,45.44,4.5,mb,,33,1.373,1.03,us,us10006a6c,2016-10-19T04:52:27.040Z,"86 km S of Daroot-Korgon, Kyrgyzstan",earthquake,6.3,7.3,0.052,110,reviewed,us,us
2016-08-02T23:06:18.820Z,39.462,73.323,45.57,4.3,mb,,65,1.175,1.1,us,us100069l4,2016-10-19T04:52:15.040Z,"91 km E of Kyzyl-Eshme, Kyrgyzstan",earthquake,5.7,8.6,0.133,16,reviewed,us,us
2016-07-28T22:51:11.280Z,38.1605,72.8734,154.07,4.4,mb,,46,1.148,0.89,us,us1000688b,2016-09-24T22:47:23.040Z,"95 km W of Murghob, Tajikistan",earthquake,2.9,6.8,0.073,54,reviewed,us,us
2016-07-27T23:27:44.850Z,39.4543,73.3421,10,4.6,mb,,58,1.19,0.98,us,us100067wm,2016-09-24T22:47:22.040Z,"92 km E of Kyzyl-Eshme, Kyrgyzstan",earthquake,5.2,1.9,0.074,54,reviewed,us,us
2016-07-27T04:19:57.640Z,39.4224,73.2913,28.01,4,mb,,130,1.152,0.5,us,us20006i0u,2016-09-24T22:47:21.040Z,"89 km E of Kyzyl-Eshme, Kyrgyzstan",earthquake,6.3,9.9,0.3,3,reviewed,us,us
2016-07-26T21:51:46.500Z,38.3311,75.5518,124.31,4.4,mb,,72,3.104,1,us,us20006hy7,2016-09-24T22:47:20.040Z,"132 km SSW of Kashgar, China",earthquake,7.2,7,0.066,66,reviewed,us,us
2016-07-22T23:33:36.230Z,39.4835,73.3064,10,4.3,mb,,55,1.162,1.14,us,us20006gze,2016-09-24T22:47:16.040Z,"89 km E of Kyzyl-Eshme, Kyrgyzstan",earthquake,4.1,1.9,0.075,50,reviewed,us,us
2016-07-22T22:13:35.420Z,37.5308,72.248,228.12,4.2,mb,,132,0.467,1.23,us,us20006gyy,2016-09-24T22:47:16.040Z,"61 km E of Khorugh, Tajikistan",earthquake,6.8,10.1,0.263,4,reviewed,us,us
2016-07-21T05:29:20.940Z,39.4789,73.5391,15.55,4.9,mb,,38,2.441,0.72,us,us20006gc0,2022-05-03T18:53:32.108Z,"109 km E of Kyzyl-Eshme, Kyrgyzstan",earthquake,6.2,4.3,0.042,178,reviewed,us,us
2016-07-20T12:55:25.660Z,39.4054,73.4028,10,4.5,mb,,85,2.096,0.36,us,us20006g4t,2016-09-17T01:27:52.040Z,"98 km E of Kyzyl-Eshme, Kyrgyzstan",earthquake,4.6,2,0.27,4,reviewed,us,us
2016-07-18T02:12:08.550Z,38.3314,73.0274,123.19,4.3,mb,,78,1.345,1.05,us,us20006fg7,2016-09-17T01:27:49.040Z,"84 km WNW of Murghob, Tajikistan",earthquake,4.1,8.9,0.188,8,reviewed,us,us
2016-07-14T06:53:29.840Z,39.4563,73.4252,10,4.6,mb,,90,1.254,1.34,us,us20006eiy,2016-09-08T01:50:31.040Z,"99 km E of Kyzyl-Eshme, Kyrgyzstan",earthquake,5.6,1.9,0.098,31,reviewed,us,us
