time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-04-06T16:36:57.390Z,34.4782,68.8919,5.28,2.9,ml,,260,0.139,0.38,us,us2000dvxn,2018-06-30T01:11:31.040Z,"9 km NNE of Maydanshakhr, Afghanistan",earthquake,5.6,10.2,0.097,14,reviewed,us,us
2018-02-22T03:36:25.050Z,35.9619,70.9059,93.56,4.1,mwr,,81,1.191,0.56,us,us2000d68j,2018-05-22T02:00:21.040Z,"60 km N of P?r?n, Afghanistan",earthquake,6.4,6.4,0.08,15,reviewed,us,us
2017-11-22T03:42:40.190Z,35.0633,70.3351,78.71,4.6,mb,,100,1.184,0.94,us,us2000bsp9,2018-02-14T02:01:10.040Z,"44 km NNE of Mehtar L?m, Afghanistan",earthquake,5.8,7.8,0.116,22,reviewed,us,us
2017-11-04T16:34:07.350Z,34.1976,70.5572,68.57,4.5,mb,,73,1.298,1.23,us,us2000bigs,2018-01-24T01:25:09.040Z,"16 km WNW of Markaz-e Woluswal?-ye ?ch?n, Afghanistan",earthquake,5.9,7.5,0.072,57,reviewed,us,us
2017-10-03T16:28:59.910Z,34.0848,69.1716,7.23,4.4,mb,,161,0.467,0.69,us,us1000apnt,2018-01-03T01:54:44.040Z,"16 km NE of Pul-e ‘Alam, Afghanistan",earthquake,5.3,6.8,0.161,11,reviewed,us,us
2017-08-14T06:07:25.360Z,35.5015,69.3194,96.73,4.5,mb,,68,0.985,0.9,us,us2000a7y2,2017-11-14T01:42:07.040Z,"27 km NW of B?z?rak, Afghanistan",earthquake,5.9,7.9,0.128,18,reviewed,us,us
2017-08-10T05:29:46.850Z,35.4795,69.2954,104.39,4.4,mb,,76,0.959,0.93,us,us2000a6sn,2017-10-25T00:38:06.040Z,"27 km NW of B?z?rak, Afghanistan",earthquake,7,9.5,0.149,13,reviewed,us,us
2017-07-19T09:11:11.950Z,34.3028,70.1673,37.66,4.2,mb,,170,0.959,0.92,us,us20009xua,2017-10-11T01:03:56.040Z,"Hindu Kush region, Afghanistan",earthquake,6.5,5.6,0.132,16,reviewed,us,us
2017-07-05T04:31:37.820Z,35.5214,69.7996,99.44,4.3,mb,,90,1.158,0.86,us,us100096tu,2017-10-03T00:47:49.040Z,"34 km NE of B?z?rak, Afghanistan",earthquake,5.7,6.6,0.075,51,reviewed,us,us
2017-06-22T09:13:15.500Z,34.7453,69.4815,24.87,4.5,mb,,127,0.415,1.38,us,us20009p03,2017-08-23T16:35:47.040Z,"19 km SW of Tag?b, Afghanistan",earthquake,6.4,6.2,0.09,36,reviewed,us,us
