time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2012-12-06T23:26:53.700Z,28.404,66.16,10.8,4.3,mb,57.0,108.2,,1.03,us,usp000jwj3,2014-11-07T01:49:33.410Z,"13 km SW of Surab, Pakistan",earthquake,,17.2,,16.0,reviewed,us,us
2012-12-05T07:26:40.050Z,30.217,67.873,10.0,4.3,mb,34.0,109.7,,1.06,us,usp000jwfv,2014-11-07T01:49:32.841Z,"14 km NNW of Harnai, Pakistan",earthquake,,,,3.0,reviewed,us,us
2012-11-20T04:53:34.790Z,30.338,67.425,10.0,4.1,mb,38.0,64.2,,1.25,us,usp000jvv9,2014-11-07T01:49:24.591Z,"19 km SSW of Alik Ghund, Pakistan",earthquake,,,,9.0,reviewed,us,us
2012-11-19T22:38:01.320Z,30.398,67.457,9.3,4.5,mb,49.0,107.7,,0.78,us,usp000jvuv,2014-11-07T01:49:24.529Z,"11 km SSW of Alik Ghund, Pakistan",earthquake,,15.5,,14.0,reviewed,us,us
2012-11-19T17:58:08.800Z,30.492,67.566,11.6,4.8,mb,78.0,78.8,,1.07,us,usp000jvum,2014-11-07T01:49:24.507Z,"4 km E of Alik Ghund, Pakistan",earthquake,,21.2,,24.0,reviewed,us,us
2012-11-19T17:54:07.460Z,30.538,67.584,10.0,5.3,mb,147.0,54.9,,1.35,us,usp000jvuk,2022-05-03T15:58:57.424Z,"8 km NE of Alik Ghund, Pakistan",earthquake,,,,83.0,reviewed,us,us
2012-10-23T14:34:12.970Z,29.792,66.562,10.0,4.2,mb,23.0,123.1,,1.03,us,usp000jubw,2014-11-07T01:49:08.140Z,"27 km W of Mastung, Pakistan",earthquake,,,,5.0,reviewed,us,us
2012-09-28T22:14:44.940Z,29.308,67.918,10.0,4.3,mb,23.0,167.0,,0.65,us,usp000jt6u,2014-11-07T01:48:56.300Z,"26 km S of Sibi, Pakistan",earthquake,,,,7.0,reviewed,us,us
2012-09-02T05:48:35.770Z,29.533,67.905,10.0,4.5,mb,75.0,53.0,,0.81,us,usp000jrg1,2014-11-07T01:48:45.477Z,"2 km ESE of Sibi, Pakistan",earthquake,,,,21.0,reviewed,us,us
2012-05-24T20:26:35.340Z,30.007,66.842,10.0,4.1,mb,33.0,107.6,,0.94,us,usp000jkw5,2014-11-07T01:47:52.519Z,"22 km N of Mastung, Pakistan",earthquake,,,,4.0,reviewed,us,us
2012-05-24T17:07:12.080Z,28.718,66.668,10.0,4.2,mb,31.0,113.2,,0.96,us,usp000jkvw,2014-11-07T01:47:52.437Z,"34 km SSE of Kalat, Pakistan",earthquake,,,,4.0,reviewed,us,us
2012-03-28T03:19:24.870Z,28.769,66.716,35.0,4.5,mb,76.0,96.8,,1.23,us,usp000jgwc,2014-11-07T01:47:19.988Z,Pakistan,earthquake,,,,20.0,reviewed,us,us
2012-02-26T06:08:24.990Z,29.434,64.416,93.6,4.7,mb,89.0,96.1,,0.9,us,usp000jfdh,2014-11-07T01:47:04.559Z,"60 km N of Dalbandin, Pakistan",earthquake,,,,37.0,reviewed,us,us
2012-01-19T04:55:20.170Z,28.734,66.498,20.9,4.4,mb,43.0,59.9,,1.12,us,usp000jdpb,2014-11-07T01:46:48.168Z,"33 km SSW of Kalat, Pakistan",earthquake,,19.9,,13.0,reviewed,us,us
2011-07-24T10:38:54.000Z,28.274,66.368,10.0,4.9,mwc,106.0,39.4,,0.74,us,usp000j5du,2014-11-07T01:45:25.693Z,"26 km SSE of Surab, Pakistan",earthquake,,,,,reviewed,us,gcmt
2011-07-05T01:40:07.570Z,28.417,66.14,8.5,4.2,mb,27.0,113.1,,1.01,us,usp000j45r,2014-11-07T01:45:16.746Z,"14 km SW of Surab, Pakistan",earthquake,,28.1,,7.0,reviewed,us,us
2011-06-03T04:55:54.960Z,28.933,66.622,35.0,4.3,mb,33.0,106.7,,0.96,us,usp000j2mm,2014-11-07T01:45:01.150Z,"10 km SSE of Kalat, Pakistan",earthquake,,,,8.0,reviewed,us,us
